Account ID,Org Name,Supply ID,Supply name,D-A5 Length of pipe in network (km),D-A5 Reason not available,D-A6 Number of drinking water abstraction points,D-A6 Reason not available,D-A7 Main drinking water network source type,D-A7 Comments,D-EH1.1 Number of residential connections,D-EH1.1 Reason not available,D-EH1.1 Method of determining connections,D-EH1.1 Comments,D-EH1.2 Number of residential units,D-EH1.2 Reason not available,D-EH1.2 Method of determining units,D-EH1.2 Comments,D-EH2.1 Number of non-residential connections,D-EH2.1 Reason not available,D-EH2.1 Method of determining connections,D-EH2.1 Comments,D-EH2.2 Number of non-residential units,D-EH2.2 Reason not available,D-EH2.2 Method of determining units,D-EH2.2 Comments,D-EH3 Total population served,D-EH3 Reason not available,D-A5 to D-EH3 Data confidence,D-EH4 Total volume of water supplied to network (m3/year),D-EH4 Reason not available,D-EH7 Volume of non-residential water use (m3/year),D-EH7 Reason not available,D-EH4 and D-EH7 Data confidence,D-EH8 Number of resource consents held,D-EH8 Reason not available,D-EH8 Data confidence,D-EH17 Amount of sludge produced (tonnes/year),D-EH17 Reason not available,D-EH20.1 Disposal route for sludge,D-EH20.1 Comments,D-EH20.1 Reason not available,D-EH18 Amount of backwash water used (m3/year),D-EH18 Reason not available,D-EH20.2 Disposal route for backwash water,D-EH20.2 Comments,D-EH20.2 Reason not available,D-EH19 Amount of screenings removed (tonnes/year),D-EH19 Reason not available,D-EH20.3 Disposal route for screenings,D-EH20.3 Comments,D-EH20.3 Reason not available,D-EH17 to D-EH20.3 Data confidence,D-EH21 Fish passage impeded assessment,D-EH21 Comments,D-EH22 Processes to prevent fish ingress,D-EH22 Comments,D-EH21 to D-EH22 Data confidence,D-R15 Average system pressure (kPa),D-R15 Reason not available,D-R16 Reference level for water pressure set?,D-R17 Reference level for water pressure (kPa),D-R17 Reason not available,D-R18 Number of properties below reference pressure level,D-R18 Reason not available,D-R15 to D-R18 Data confidence,D-RE1 Total drinking water loss across network (m3/year),D-RE1 Includes private water loss?,D-RE1 Reason not available,D-RE2.1 Current annual real loss - CARL (m3/year),D-RE2.1 Reason not available,D-RE2.2 Unavoidable annual real losses - UARL (m3/year),D-RE2.2 Reason not available,D-RE3 Infrastructure leakage index - ILI,D-RE1 to D-RE3 Data confidence,D-RE4 Median residential water consumption (L/connection/day),D-RE4 Reason not available,D-RE4 Data confidence
ACC-00008578,Waipa District Council,PUK001,Pukerimu Rural,137,,1,,River/stream/creek,,199,,Number of metered connections,,199,,Estimation by residential buildings,,864,,Number of metered connections,,785,,Estimation by non-residential buildings,,511,,3 - Less Reliable,1212075,,962069,,3 - Less Reliable,2,,5 - Highly Reliable,1430,,Landfill,,,149335.04,,Other (Please identify in the comments section),Backwash water is recycled through a pond where the solids settle out,,,Measure Not Applicable,Measure Not Applicable,,Measure Not Applicable,2 - Uncertain,Yes,,Yes,,5 - Highly Reliable,664,,Yes,200,,,Data Not Available,4 - Reliable,170567,No,,170567,,94663,,1.8,4 - Reliable,446,,4 - Reliable
ACC-00008578,Waipa District Council,TEA001,Te Awamutu,158,,4,,River/stream/creek,,5310,,Number of metered connections,,5443,,Estimation by residential buildings,,1037,,Number of metered connections,,941,,Estimation by non-residential buildings,,14400,,3 - Less Reliable,2913940,,1687038,,3 - Less Reliable,9,,5 - Highly Reliable,40,,Landfill,,,,Measure Not Applicable,Freshwater,,,,Measure Not Applicable,Measure Not Applicable,,Measure Not Applicable,2 - Uncertain,Yes,,Yes,,5 - Highly Reliable,437,,Yes,200,,,Data Not Available,4 - Reliable,204537,No,,204537,,139299,,1.47,4 - Reliable,373,,4 - Reliable
ACC-00008575,Wairoa District Council,MAH005,Mahanga,,Data Not Available,1,,Bore,,62,,Estimation by residential buildings,,62,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,0,,Estimation by non-residential buildings,,0,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,100,,3 - Less Reliable,0,,0,,4 - Reliable,1,,5 - Highly Reliable,0,,,No sludge produced,,,Measure Not Applicable,Measure Not Applicable,,Measure Not Applicable,0,,Measure Not Applicable,,,,No,,Yes,,4 - Reliable,90,,No,,Measure Not Applicable,0,,2 - Uncertain,0,,Data Not Available,,,,,,,250,,3 - Less Reliable
ACC-00008575,Wairoa District Council,TUA005,Tuai,,Data Not Available,1,,River/stream/creek,,56,,Estimation by residential buildings,,56,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,0,,Estimation by non-residential buildings,,0,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,300,,3 - Less Reliable,68200,,0,,4 - Reliable,1,,5 - Highly Reliable,0,,,No sludge produced,,,Measure Not Applicable,Measure Not Applicable,,Measure Not Applicable,0,,Measure Not Applicable,,,,No,,Yes,,4 - Reliable,200,,No,,Measure Not Applicable,0,,2 - Uncertain,0,,Data Not Available,,,,,,,250,,3 - Less Reliable
ACC-00008575,Wairoa District Council,WAI006,Wairoa,,Data Not Available,1,,River/stream/creek,,1698,,Estimation by residential buildings,,1740,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,206,,Estimation by non-residential buildings,,212,,Other (Please identify in the comments section),Data supplied from Rates - number of factors rated,4800,,3 - Less Reliable,2073535,,1025307,,4 - Reliable,2,,5 - Highly Reliable,350,,Landfill,,,,Data Not Available,Freshwater,,,0,,Measure Not Applicable,,,,No,,Yes,,4 - Reliable,450,,Yes,450,,5,,2 - Uncertain,,,,,,,,,,250,,3 - Less Reliable
ACC-00008499,Waitaki District Council,DUN004,Duntroon,7.5,,1,,Bore,,56,,Other (please provide comment),number of assessments with water levies,63,,Other (Please identify in the comments section),number of levies per assessment,11,,Other (Please identify in the comments section),Levies,19,,Other (Please identify in the comments section),number of levies per asssessment,81,,3 - Less Reliable,34502,,,Data Not Available,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,Measure Not Applicable,,,,5 - Highly Reliable,230,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,,No,Data Not Available,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
ACC-00008499,Waitaki District Council,KUR001,Kurow,16.1,,2,,Bore,,242,,Other (Please identify in the comments section),number of assessments with water levies,248,,Other (Please identify in the comments section),number of levies per assessment,56,,Number of metered connections,Levies,60,,Other (Please identify in the comments section),number of levies per asssessment,330,,3 - Less Reliable,208456,,,Data Not Available,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,Measure Not Applicable,,,,5 - Highly Reliable,630,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,102710,No,,96,,11,,9,3 - Less Reliable,,Data Not Available,4 - Reliable
ACC-00008499,Waitaki District Council,LOW004,"Lower Waitaki, Rural",95,,2,,Bore,,138,,Other (Please identify in the comments section),number of assessments with water levies,170,,Other (Please identify in the comments section),number of levies per assessment,67,,Other (Please identify in the comments section),Levies,242,,Other (Please identify in the comments section),number of levies per asssessment,778,,3 - Less Reliable,216610,,,Data Not Available,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,Measure Not Applicable,,,,5 - Highly Reliable,510,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,,No,Data Not Available,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
ACC-00008499,Waitaki District Council,OAM001,Oamaru,767,,1,,Other,Irrigation Race,7772,,Other (Please identify in the comments section),number of assessments with water levies,8182,,Other (Please identify in the comments section),number of levies per assessment,1591,,Other (Please identify in the comments section),Levies,2464,,Other (Please identify in the comments section),number of levies per asssessment,15713,,3 - Less Reliable,3771187,,,Data Not Available,4 - Reliable,0,,5 - Highly Reliable,205,,Other (Please identify in the comments section),Wastewater network,,2693,,Other (Please identify in the comments section),backwash goes through the thickener tank then to the Supernatant Tank or the sewer,,,Data Not Available,Land,Screenings are composted on site from the intake screen at Redcastle Road Pumpstation,,3 - Less Reliable,,,Yes,,4 - Reliable,590,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,801540,No,,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
ACC-00008499,Waitaki District Council,OHA005,Ohau Alpine Village,5.3,,1,,River/stream/creek,,74,,Other (Please identify in the comments section),number of assessments with water levies,74,,Other (Please identify in the comments section),number of levies per assessment,0,Measure Not Applicable,Other (Please identify in the comments section),Levies,0,Measure Not Applicable,Other (Please identify in the comments section),number of levies per asssessment,36,,3 - Less Reliable,,Data Not Available,0,Measure Not Applicable,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,,,No,,3 - Less Reliable,410,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,,No,Data Not Available,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
ACC-00008499,Waitaki District Council,OMA001,Omarama,18.4,,3,,Bore,,289,,Other (Please identify in the comments section),number of assessments with water levies,298,,Other (Please identify in the comments section),number of levies per assessment,33,,Other (Please identify in the comments section),Levies,58,,Other (Please identify in the comments section),number of levies per asssessment,270,,3 - Less Reliable,323091,,,Data Not Available,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,Measure Not Applicable,,,,5 - Highly Reliable,390,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,111375,No,,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
ACC-00008499,Waitaki District Council,OTE001,Otematata,19,,2,,Bore,,498,,Other (Please identify in the comments section),number of assessments with water levies,502,,Other (Please identify in the comments section),number of levies per assessment,28,,Other (Please identify in the comments section),Levies,33,,Other (Please identify in the comments section),number of levies per asssessment,195,,3 - Less Reliable,218363,,,Data Not Available,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,,,Measure Not Applicable,,Measure Not Applicable,,,Measure Not Applicable,,Data Not Available,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,Measure Not Applicable,,,,5 - Highly Reliable,400,,No,,Measure Not Applicable,,Measure Not Applicable,3 - Less Reliable,72988,No,,,Data Not Available,,Data Not Available,,3 - Less Reliable,,Data Not Available,3 - Less Reliable
